ELF code,Country ELF,Country,Country Global,Jurisdiction,Entity legal form local name,Language,Entity legal form transliterated name,Abbreviation,Source
WUAZ,Argentina,Argentina,Global,,Sociedad Anonima Unipersonal,Spanish,Sociedad Anonima Unipersonal,S.A.U.,ELF v1.5 with abbreviations
CYW2,Aruba,Netherlands,Global,,Vennootschap onder firma,Dutch,Vennootschap onder firma,VOF,ELF v1.5 with abbreviations
CYW2,Aruba,Netherlands,Global,,Vennootschap onder firma,Dutch,Vennootschap onder firma,vof,ELF v1.5 with abbreviations
CYW2,Aruba,Netherlands,Global,,Vennootschap onder firma,Dutch,Vennootschap onder firma,V.O.F.,ELF v1.5 with abbreviations
CYW2,Aruba,Netherlands,Global,,Vennootschap onder firma,Dutch,Vennootschap onder firma,v.o.f.,ELF v1.5 with abbreviations
M27U,Aruba,Netherlands,Global,,Besloten vennootschap,Dutch,Besloten vennootschap,BV,ELF v1.5 with abbreviations
M27U,Aruba,Netherlands,Global,,Besloten vennootschap,Dutch,Besloten vennootschap,bv,ELF v1.5 with abbreviations
M27U,Aruba,Netherlands,Global,,Besloten vennootschap,Dutch,Besloten vennootschap,B.V.,ELF v1.5 with abbreviations
M27U,Aruba,Netherlands,Global,,Besloten vennootschap,Dutch,Besloten vennootschap,b.v.,ELF v1.5 with abbreviations
P65N,Aruba,Netherlands,Global,,Naamloze vennootschap,Dutch,Naamloze vennootschap,NV,ELF v1.5 with abbreviations
P65N,Aruba,Netherlands,Global,,Naamloze vennootschap,Dutch,Naamloze vennootschap,nv,ELF v1.5 with abbreviations
P65N,Aruba,Netherlands,Global,,Naamloze vennootschap,Dutch,Naamloze vennootschap,N.V.,ELF v1.5 with abbreviations
P65N,Aruba,Netherlands,Global,,Naamloze vennootschap,Dutch,Naamloze vennootschap,n.v.,ELF v1.5 with abbreviations
REUP,Aruba,Netherlands,Global,,Aruba vrijgestelde vennootschap,Dutch,Aruba vrijgestelde vennootschap,AVV,ELF v1.5 with abbreviations
REUP,Aruba,Netherlands,Global,,Aruba vrijgestelde vennootschap,Dutch,Aruba vrijgestelde vennootschap,avv,ELF v1.5 with abbreviations
REUP,Aruba,Netherlands,Global,,Aruba vrijgestelde vennootschap,Dutch,Aruba vrijgestelde vennootschap,A.V.V.,ELF v1.5 with abbreviations
REUP,Aruba,Netherlands,Global,,Aruba vrijgestelde vennootschap,Dutch,Aruba vrijgestelde vennootschap,a.v.v.,ELF v1.5 with abbreviations
V905,Aruba,Netherlands,Global,,Vennootschap met beperkte aansprakelijkheid,Dutch,Vennootschap met beperkte aansprakelijkheid,VBA,ELF v1.5 with abbreviations
V905,Aruba,Netherlands,Global,,Vennootschap met beperkte aansprakelijkheid,Dutch,Vennootschap met beperkte aansprakelijkheid,vba,ELF v1.5 with abbreviations
V905,Aruba,Netherlands,Global,,Vennootschap met beperkte aansprakelijkheid,Dutch,Vennootschap met beperkte aansprakelijkheid,V.B.A.,ELF v1.5 with abbreviations
V905,Aruba,Netherlands,Global,,Vennootschap met beperkte aansprakelijkheid,Dutch,Vennootschap met beperkte aansprakelijkheid,v.b.a.,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Co-operative Limited,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Cooperative Limited,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Co-op Limited,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Coop Limited,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Co-operative Ltd.,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Cooperative Ltd.,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Co-opLtd.,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Coop Ltd.,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Co-operative,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Cooperative,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Co-op,ELF v1.5 with abbreviations
6W6X,Australia,Australia,Global,,Co-operative,English,Co-operative,Coop,ELF v1.5 with abbreviations
BC38,Australia,Australia,Global,,Incorporated association,English,Incorporated association,Inc,ELF v1.5 with abbreviations
BC38,Australia,Australia,Global,,Incorporated association,English,Incorporated association,inc,ELF v1.5 with abbreviations
BC38,Australia,Australia,Global,,Incorporated association,English,Incorporated association,Inc.,ELF v1.5 with abbreviations
BC38,Australia,Australia,Global,,Incorporated association,English,Incorporated association,inc.,ELF v1.5 with abbreviations
J4JC,Australia,Australia,Global,,Limited Partnership,English,Limited Partnership,A Limited Partnership,ELF v1.5 with abbreviations
J4JC,Australia,Australia,Global,,Limited Partnership,English,Limited Partnership,An Incorporated Limited Partnership,ELF v1.5 with abbreviations
J4JC,Australia,Australia,Global,,Limited Partnership,English,Limited Partnership,LP,ELF v1.5 with abbreviations
J4JC,Australia,Australia,Global,,Limited Partnership,English,Limited Partnership,LP.,ELF v1.5 with abbreviations
J4JC,Australia,Australia,Global,,Limited Partnership,English,Limited Partnership,Lp.,ELF v1.5 with abbreviations
J4JC,Australia,Australia,Global,,Limited Partnership,English,Limited Partnership,Lp,ELF v1.5 with abbreviations
J4JC,Australia,Australia,Global,,Limited Partnership,English,Limited Partnership,I.L.P,ELF v1.5 with abbreviations
J4JC,Australia,Australia,Global,,Limited Partnership,English,Limited Partnership,ILP,ELF v1.5 with abbreviations
LZFR,Australia,Australia,Global,,Public Company limited by guarantee,English,Public Company limited by guarantee,Ltd,ELF v1.5 with abbreviations
LZFR,Australia,Australia,Global,,Public Company limited by guarantee,English,Public Company limited by guarantee,Ltd.,ELF v1.5 with abbreviations
LZFR,Australia,Australia,Global,,Public Company limited by guarantee,English,Public Company limited by guarantee,Limited,ELF v1.5 with abbreviations
PQHL,Australia,Australia,Global,,No Liability Company,English,No Liability Company,No Liability,ELF v1.5 with abbreviations
PQHL,Australia,Australia,Global,,No Liability Company,English,No Liability Company,NL,ELF v1.5 with abbreviations
Q82Q,Australia,Australia,Global,,Unlimited Proprietary Company,English,Unlimited Proprietary Company,Proprietary,ELF v1.5 with abbreviations
Q82Q,Australia,Australia,Global,,Unlimited Proprietary Company,English,Unlimited Proprietary Company,PTY,ELF v1.5 with abbreviations
Q82Q,Australia,Australia,Global,,Unlimited Proprietary Company,English,Unlimited Proprietary Company,PTY.,ELF v1.5 with abbreviations
Q82Q,Australia,Australia,Global,,Unlimited Proprietary Company,English,Unlimited Proprietary Company,Pty.,ELF v1.5 with abbreviations
Q82Q,Australia,Australia,Global,,Unlimited Proprietary Company,English,Unlimited Proprietary Company,Pty Ltd,ELF v1.5 with abbreviations
R4KK,Australia,Australia,Global,,Public Company limited by shares,English,Public Company limited by shares,Ltd,ELF v1.5 with abbreviations
R4KK,Australia,Australia,Global,,Public Company limited by shares,English,Public Company limited by shares,Ltd.,ELF v1.5 with abbreviations
R4KK,Australia,Australia,Global,,Public Company limited by shares,English,Public Company limited by shares,Limited,ELF v1.5 with abbreviations
TXVC,Australia,Australia,Global,,Limited Proprietary Company,English,Limited Proprietary Company,Proprietary Limited,ELF v1.5 with abbreviations
TXVC,Australia,Australia,Global,,Limited Proprietary Company,English,Limited Proprietary Company,Proprietary Ltd,ELF v1.5 with abbreviations
TXVC,Australia,Australia,Global,,Limited Proprietary Company,English,Limited Proprietary Company,Pty Limited,ELF v1.5 with abbreviations
TXVC,Australia,Australia,Global,,Limited Proprietary Company,English,Limited Proprietary Company,PTY LTD,ELF v1.5 with abbreviations
TXVC,Australia,Australia,Global,,Limited Proprietary Company,English,Limited Proprietary Company,PTY. LTD.,ELF v1.5 with abbreviations
TXVC,Australia,Australia,Global,,Limited Proprietary Company,English,Limited Proprietary Company,Pty. Ltd.,ELF v1.5 with abbreviations
TXVC,Australia,Australia,Global,,Limited Proprietary Company,English,Limited Proprietary Company,Pty Ltd,ELF v1.5 with abbreviations
TXVC,Australia,Australia,Global,,Limited Proprietary Company,English,Limited Proprietary Company,Pty Ltd.,ELF v1.5 with abbreviations
XHCV,Australia,Australia,Global,,Indigenous Corporation,English,Indigenous Corporation,Indigenous corporation,ELF v1.5 with abbreviations
XHCV,Australia,Australia,Global,,Indigenous Corporation,English,Indigenous Corporation,RNTBC,ELF v1.5 with abbreviations
69H1,Austria,Austria,Global,,Europäische Genossenschaft (SCE),German,Europäische Genossenschaft (SCE),SCE,ELF v1.5 with abbreviations
AAL7,Austria,Austria,Global,,Kommandit-Erwerbsgesellschaft,German,Kommandit-Erwerbsgesellschaft,KEG,ELF v1.5 with abbreviations
AXSB,Austria,Austria,Global,,Gesellschaft mit beschränkter Haftung,German,Gesellschaft mit beschränkter Haftung,GmbH,ELF v1.5 with abbreviations
AXSB,Austria,Austria,Global,,Gesellschaft mit beschränkter Haftung,German,Gesellschaft mit beschränkter Haftung,Ges.m.b.H.,ELF v1.5 with abbreviations
ECWU,Austria,Austria,Global,,Einzelunternehmer,German,Einzelunternehmer,EU,ELF v1.5 with abbreviations
EQOV,Austria,Austria,Global,,Aktiengesellschaft,German,Aktiengesellschaft,AG,ELF v1.5 with abbreviations
GVPD,Austria,Austria,Global,,Offene Handelsgesellschaft,German,Offene Handelsgesellschaft,OHG,ELF v1.5 with abbreviations
JTAV,Austria,Austria,Global,,Offene Gesellschaft,German,Offene Gesellschaft,OG,ELF v1.5 with abbreviations
JUHG,Austria,Austria,Global,,Offene Erwerbsgesellschaft,German,Offene Erwerbsgesellschaft,OEG,ELF v1.5 with abbreviations
NNLI,Austria,Austria,Global,,stille Gesellschaft,German,stille Gesellschaft,stG,ELF v1.5 with abbreviations
O65B,Austria,Austria,Global,,Europäische Gesellschaft (SE),German,Europäische Gesellschaft (SE),SE,ELF v1.5 with abbreviations
ONF1,Austria,Austria,Global,,Kommanditgesellschaft,German,Kommanditgesellschaft,KG,ELF v1.5 with abbreviations
UI81,Austria,Austria,Global,,Gesellschaft des bürgerlichen Rechts,German,Gesellschaft des bürgerlichen Rechts,GesbR,ELF v1.5 with abbreviations
6JHZ,Azerbaijan,Azerbaijan,Global,,Məhdud məsuliyyətli cəmiyyəti,Azerbaijani ,Məhdud məsuliyyətli cəmiyyəti,MMC,ELF v1.5 with abbreviations
K81Q,Azerbaijan,Azerbaijan,Global,,Açıq səhmdar cəmiyyəti,Azerbaijani ,Açıq səhmdar cəmiyyəti,ASC,ELF v1.5 with abbreviations
M4LU,Azerbaijan,Azerbaijan,Global,,Qapalı səhmdar cəmiyyəti,Azerbaijani ,Qapalı səhmdar cəmiyyəti,QSC,ELF v1.5 with abbreviations
1W6I,Bahamas,The Bahamas,Global,,Limited Liability Partnership,English,Limited Liability Partnership,LLP,ELF v1.5 with abbreviations
98A8,Bahamas,The Bahamas,Global,,Company Limited by Shares,English,Company Limited by Shares,Ltd,ELF v1.5 with abbreviations
HNSU,Bahamas,The Bahamas,Global,,Public Company Limited by Shares,English,Public Company Limited by Shares,Ltd,ELF v1.5 with abbreviations
HP0B,Bahamas,The Bahamas,Global,,Company Limited both by Shares and by Guarantee,English,Company Limited both by Shares and by Guarantee,Ltd,ELF v1.5 with abbreviations
PB7W,Bahamas,The Bahamas,Global,,Company Limited by Guarantee,English,Company Limited by Guarantee,Ltd,ELF v1.5 with abbreviations
JNJI,Bahrain,Bahrain,Global,,الشركة ذات المسؤولية المحدودة,Arabic,Sharika That Almasuliah Almahduda,ذ.م.م,ELF v1.5 with abbreviations
2T7B,Barbados,Barbados,Global,,society with restricted liability,English,society with restricted liability,SRL,ELF v1.5 with abbreviations
HTBY,Barbados,Barbados,Global,,company,English,company,ltd.,ELF v1.5 with abbreviations
HTBY,Barbados,Barbados,Global,,company,English,company,corp.,ELF v1.5 with abbreviations
HTBY,Barbados,Barbados,Global,,company,English,company,inc.,ELF v1.5 with abbreviations
TEPY,Barbados,Barbados,Global,,public company,English,public company,ltd.,ELF v1.5 with abbreviations
TEPY,Barbados,Barbados,Global,,public company,English,public company,corp.,ELF v1.5 with abbreviations
TEPY,Barbados,Barbados,Global,,public company,English,public company,inc.,ELF v1.5 with abbreviations
106J,Belarus,Belarus,Global,,Закрытае акцыянернае таварыства,Belarusian,Zakrytae akcyyanernae tavarystva,ЗАТ,ELF v1.5 with abbreviations
106J,Belarus,Belarus,Global,,Закрытае акцыянернае таварыства,Belarusian,Zakrytae akcyyanernae tavarystva,ZAT,ELF v1.5 with abbreviations
106J,Belarus,Belarus,Global,,Закрытое акционерное общество,Russian,Zakrytoe akcionernoe obshchestvo,ЗАО,ELF v1.5 with abbreviations
106J,Belarus,Belarus,Global,,Закрытое акционерное общество,Russian,Zakrytoe akcionernoe obshchestvo,ZAО,ELF v1.5 with abbreviations
9X63,Belarus,Belarus,Global,,Унітарнае прадпрыемства,Belarusian,Unіtarnae pradpryemstva,УП,ELF v1.5 with abbreviations
9X63,Belarus,Belarus,Global,,Унітарнае прадпрыемства,Belarusian,Unіtarnae pradpryemstva,UP,ELF v1.5 with abbreviations
9X63,Belarus,Belarus,Global,,Унитарное предприятие,Russian,Unitarnoe predpriyatie,УП,ELF v1.5 with abbreviations
9X63,Belarus,Belarus,Global,,Унитарное предприятие,Russian,Unitarnoe predpriyatie,UP,ELF v1.5 with abbreviations
AABD,Belarus,Belarus,Global,,Таварыства з абмежаванай адказнасцю,Belarusian,Tavarystva z abmezhavanaj adkaznascyu,ТАА,ELF v1.5 with abbreviations
AABD,Belarus,Belarus,Global,,Общество с ограниченной ответственностью,Russian,Obshchestvo s ogranichennoj otvetstvennost'yu,ООО,ELF v1.5 with abbreviations
JLR3,Belarus,Belarus,Global,,Таварыства з дадатковай адказнасцю,Belarusian,Tavarystva z dadatkovaj adkaznascyu,ТДА,ELF v1.5 with abbreviations
JLR3,Belarus,Belarus,Global,,Таварыства з дадатковай адказнасцю,Belarusian,Tavarystva z dadatkovaj adkaznascyu,ТDA,ELF v1.5 with abbreviations
JLR3,Belarus,Belarus,Global,,Общество с дополнительной ответственностью,Russian,Obshchestvo s dopolnitel'noj otvetstvennost'yu,ОДО,ELF v1.5 with abbreviations
JLR3,Belarus,Belarus,Global,,Общество с дополнительной ответственностью,Russian,Obshchestvo s dopolnitel'noj otvetstvennost'yu,ODO,ELF v1.5 with abbreviations
MR85,Belarus,Belarus,Global,,Адкрытае акцыянернае таварыства,Belarusian,Adkrytae akcyyanernae tavarystva,ААТ,ELF v1.5 with abbreviations
MR85,Belarus,Belarus,Global,,Адкрытае акцыянернае таварыства,Belarusian,Adkrytae akcyyanernae tavarystva,AAT,ELF v1.5 with abbreviations
MR85,Belarus,Belarus,Global,,Открытое акционерное общество,Russian,Otkrytoe akcionernoe obshchestvo,ОАО,ELF v1.5 with abbreviations
1TX8,Belgium,Belgium,Global,,Commanditaire vennootschap op aandelen met een sociaal oogmerk,Dutch,Commanditaire vennootschap op aandelen met een sociaal oogmerk,CVA SO,ELF v1.5 with abbreviations
1TX8,Belgium,Belgium,Global,,Société en commandite par actions à finalité sociale,French,Société en commandite par actions à finalité sociale,SCA FS,ELF v1.5 with abbreviations
1TX8,Belgium,Belgium,Global,,Kommanditgesellschaft auf Aktien mit sozialer Zielsetzung,German,Kommanditgesellschaft auf Aktien mit sozialer Zielsetzung,KGaAmsZ,ELF v1.5 with abbreviations
28FE,Belgium,Belgium,Global,,Coöperatieve vennootschap,Dutch,Coöperatieve vennootschap,CV,ELF v1.5 with abbreviations
28FE,Belgium,Belgium,Global,,Société coopérative,French,Société coopérative,SC,ELF v1.5 with abbreviations
28FE,Belgium,Belgium,Global,,Genossenschaft,German,Genossenschaft,Gen.,ELF v1.5 with abbreviations
2QSA,Belgium,Belgium,Global,,Coöperatieve vennootschap met beperkte aansprakelijkheid met een sociaal oogmerk,Dutch,Coöperatieve vennootschap met beperkte aansprakelijkheid met een sociaal oogmerk,CVBA SO,ELF v1.5 with abbreviations
2QSA,Belgium,Belgium,Global,,Société coopérative à responsabilité limitée à finalité sociale,French,Société coopérative à responsabilité limitée à finalité sociale,SCRL FS,ELF v1.5 with abbreviations
2QSA,Belgium,Belgium,Global,,Genossenschaft mit beschränkter Haftung mit sozialer Zielsetzung,German,Genossenschaft mit beschränkter Haftung mit sozialer Zielsetzung,GbHsZ,ELF v1.5 with abbreviations
36KV,Belgium,Belgium,Global,,Europese vennootschap (Societas Europaea),Dutch,Europese vennootschap (Societas Europaea),SE,ELF v1.5 with abbreviations
36KV,Belgium,Belgium,Global,,Société européenne (Societas Europaea),French,Société européenne (Societas Europaea),SE,ELF v1.5 with abbreviations
